V2;V1;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;file
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;03;Traumatológia;25;25;25;0;25;25;588;559;24;5;0;9125;3767;6,41;41,28;0,85;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;04;Szülészet-nőgyógyászat;45;45;45;0;45;45;1605;1597;7;1;0;16425;8215;5,12;50,02;0,06;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;867;851;16;0;0;10950;4512;5,2;41,21;0;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;06;Fül-orr-gégészet;18;18;18;0;18;18;735;728;2;5;0;6570;2187;2,98;33,29;0,68;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;07;Szemészet;20;20;20;0;20;20;761;760;1;0;0;7300;3811;5,01;52,21;0;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;08;Bőr- és nemibeteg;15;15;15;0;15;15;291;282;9;0;0;5475;3226;11,09;58,92;0;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;09;Ideggyógyászat;44;44;44;0;44;44;1367;1253;49;65;0;16060;10503;7,68;65,4;4,75;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;11;Urológia;16;16;16;0;16;16;478;469;5;4;0;5840;3257;6,81;55,77;0,84;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;15;Intenzív betegellátó;6;6;6;0;6;6;105;11;61;33;0;2190;754;7,18;34,43;31,43;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;16;Fertőző betegellátó;20;20;20;0;20;20;663;651;10;2;0;7300;3404;5,13;46,63;0,3;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;18;Elmegyógyászat;139;139;139;0;139;139;3514;3282;195;37;0;50735;44836;12,76;88,37;1,05;151
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;"";Aktív betegell. oszt. együtt;509;509;509;0;509;509;15213;14353;527;333;0;185785;120415;7,92;64,81;2,19;151
1203;Margit Kórház, Pásztó;90;Mátrix intézet;125;125;125;0;125;125;4790;4430;153;207;0;45625;31511;6,58;69,07;4,32;152
1203;Margit Kórház, Pásztó;;Aktív betegell. oszt. együtt;125;125;125;0;125;125;4790;4430;153;207;0;45625;31511;6,58;69,07;4,32;152
1204;Megyei Tüdőgyógyintézet, Nógrádgárdony;19;Tüdőgyógyászat;60;60;60;0;60;60;1139;732;353;54;0;21900;13993;12,29;63,89;4,74;153
1204;Megyei Tüdőgyógyintézet, Nógrádgárdony;;Aktív betegell. oszt. együtt;60;60;60;0;60;60;1139;732;353;54;0;21900;13993;12,29;63,89;4,74;153
1301;Szent Rókus Kórház és Intézményei, Budapest;01;Belgyógyászat;230;230;230;0;230;228,6;8551;7600;600;351;0;83423;73607;8,61;88,23;4,1;158
1301;Szent Rókus Kórház és Intézményei, Budapest;02;Sebészet;78;74;53;4;78;72,8;3697;3350;280;67;164;26590;22129;5,99;83,22;1,81;158
1301;Szent Rókus Kórház és Intézményei, Budapest;04;Szülészet-nőgyógyászat;70;66;66;4;70;66;4443;4413;27;3;0;24090;18209;4,1;75,59;0,07;158
1301;Szent Rókus Kórház és Intézményei, Budapest;05;Csecs.- és gyermekgyógy.;40;40;40;0;40;40;985;982;1;2;0;14600;7729;7,85;52,94;0,2;158
1301;Szent Rókus Kórház és Intézményei, Budapest;06;Fül-orr-gégészet;40;40;40;0;40;40;1690;1668;15;7;0;14600;11699;6,92;80,13;0,41;158
1301;Szent Rókus Kórház és Intézményei, Budapest;07;Szemészet;44;44;44;0;44;44;2997;2973;24;0;0;16060;12030;4,01;74,91;0;158
1301;Szent Rókus Kórház és Intézményei, Budapest;09;Ideggyógyászat;40;40;40;0;40;40;1098;997;74;27;0;14600;10934;9,96;74,89;2,46;158
1301;Szent Rókus Kórház és Intézményei, Budapest;13;Fog- és szájsebészet;18;18;18;0;18;18;565;552;6;7;0;6570;3841;6,8;58,46;1,24;158
1301;Szent Rókus Kórház és Intézményei, Budapest;15;Intenzív betegellátó;8;8;8;0;8;8;412;67;199;146;0;2920;2193;5,32;75,1;35,44;158
1301;Szent Rókus Kórház és Intézményei, Budapest;"";Aktív betegell. oszt. együtt;568;560;539;8;568;557,4;24438;22602;1226;610;164;203453;162371;6,64;79,81;2,5;158
1302;Városl Toldi Ferenc KH-RI, Cegléd;01;Belgyógyászat;133;133;133;0;133;133;5291;4491;279;521;0;48545;41759;7,89;86,02;9,85;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;02;Sebészet;80;80;80;0;80;80;3064;2827;149;88;0;29200;22978;7,5;78,69;2,87;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;03;Traumatológia;56;56;56;0;56;56;1824;1701;95;28;25;20440;12520;6,86;61,25;1,54;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;04;Szülészet-nőgyógyászat;60;60;60;0;60;60;3964;3951;11;2;55;21900;15876;4,01;72,49;0,05;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;1948;1945;2;1;0;10950;8914;4,58;81,41;0,05;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;06;Fül-orr-gégészet;15;15;15;0;15;15;1013;989;9;15;0;5475;4259;4,2;77,79;1,48;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;07;Szemészet;20;20;20;0;20;20;999;986;13;0;0;7300;4204;4,21;57,59;0;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;09;Ideggyógyászat;45;45;45;0;45;45;1590;1470;70;50;0;16425;14370;9,04;87,49;3,14;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;15;Intenzív betegellátó;8;8;8;0;8;8;330;42;197;91;0;2920;1757;5,32;60,17;27,58;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;18;Elmegyógyászat;85;85;85;0;85;85;1615;753;808;54;0;31025;26683;16,52;86;3,34;159
1302;Városl Toldi Ferenc KH-RI, Cegléd;"";Aktív betegell. oszt. együtt;532;532;532;0;532;532;21638;19155;1633;850;80;194180;153320;7,09;78,96;3,93;159
0109;Fővárosi Szent István KH-RI;01;Belgyógyászat;290;290;290;0;290;290;8938;7664;577;697;0;105850;87373;9,78;82,54;7,8;16
0109;Fővárosi Szent István KH-RI;02;Sebészet;83;83;83;0;83;83;2440;2185;150;105;0;30295;21320;8,74;70,37;4,3;16
0109;Fővárosi Szent István KH-RI;03;Traumatológia;151;151;151;0;151;151;6101;5470;466;165;1;55115;42203;6,92;76,57;2,7;16
0109;Fővárosi Szent István KH-RI;04;Szülészet-nőgyógyászat;70;70;70;0;70;70;8190;8113;56;21;426;25550;29608;3,62;115,9;0,26;16
0109;Fővárosi Szent István KH-RI;06;Fül-orr-gégészet;20;20;20;0;20;20;1130;1107;14;9;0;7300;6650;5,88;91,1;0,8;16
0109;Fővárosi Szent István KH-RI;07;Szemészet;20;20;20;0;20;20;1276;1243;33;0;0;7300;5074;3,98;69,51;0;16
0109;Fővárosi Szent István KH-RI;08;Bőr- és nemibeteg;60;60;60;0;60;60;2185;2101;79;5;0;21900;17699;8,1;80,82;0,23;16
0109;Fővárosi Szent István KH-RI;09;Ideggyógyászat;90;90;90;0;90;90;2214;1777;374;63;0;32850;23282;10,52;70,87;2,85;16
0109;Fővárosi Szent István KH-RI;11;Urológia;22;22;22;0;22;22;1707;1661;43;3;0;8030;7486;4,39;93,23;0,18;16
0109;Fővárosi Szent István KH-RI;13;Fog- és szájsebészet;16;16;16;0;16;16;593;584;5;4;0;5840;3987;6,72;68,27;0,67;16
0109;Fővárosi Szent István KH-RI;15;Intenzív betegellátó;6;6;6;0;6;6;140;23;70;47;0;2190;1005;7,18;45,89;33,57;16
0109;Fővárosi Szent István KH-RI;18;Elmegyógyászat;60;60;60;0;60;60;1156;683;455;18;0;21900;19778;17,11;90,31;1,56;16
0109;Fővárosi Szent István KH-RI;"";Aktív betegell. oszt. együtt;888;888;888;0;888;888;36070;32611;2322;1137;427;324120;265465;7,36;81,9;3,15;16
1303;Városi Kórház-Rendelőintézet, Nagykőrös;01;Belgyógyászat;55;55;55;0;55;55;1691;1530;5;156;0;20075;14811;8,76;73,78;9,23;160
1303;Városi Kórház-Rendelőintézet, Nagykőrös;"";Aktív betegell. oszt. együtt;55;55;55;0;55;55;1691;1530;5;156;0;20075;14811;8,76;73,78;9,23;160
1304;Városi Jávorszky Ödön Kórház, Vác;01;Belgyógyászat;135;135;135;0;135;135;5956;5353;297;306;1;49275;42273;7,1;85,79;5,14;161
1304;Városi Jávorszky Ödön Kórház, Vác;02;Sebészet;45;45;45;0;45;45;1952;1791;108;53;6;16425;13012;6,67;79,22;2,72;161
1304;Városi Jávorszky Ödön Kórház, Vác;03;Traumatológia;60;60;60;0;60;60;2291;2095;180;16;4;21900;15297;6,68;69,85;0,7;161
1304;Városi Jávorszky Ödön Kórház, Vác;04;Szülészet-nőgyógyászat;45;45;45;0;45;45;2633;2614;15;4;37;16425;11998;4,56;73,05;0,15;161
1304;Városi Jávorszky Ödön Kórház, Vác;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;1755;1741;13;1;2;10950;7146;4,07;65,26;0,06;161
1304;Városi Jávorszky Ödön Kórház, Vác;06;Fül-orr-gégészet;20;20;20;0;20;20;1240;1213;12;15;0;7300;5680;4,58;77,81;1,21;161
1304;Városi Jávorszky Ödön Kórház, Vác;09;Ideggyógyászat;58;58;58;0;58;58;2545;2041;361;143;0;21170;17924;7,04;84,67;5,62;161
1304;Városi Jávorszky Ödön Kórház, Vác;11;Urológia;20;20;20;0;20;20;1212;1153;53;6;4;7300;5709;4,71;78,21;0,5;161
1304;Városi Jávorszky Ödön Kórház, Vác;15;Intenzív betegellátó;8;8;8;0;8;8;312;25;167;120;0;2920;1804;5,78;61,78;38,46;161
1304;Városi Jávorszky Ödön Kórház, Vác;17;Felvételi osztály;8;4;4;4;8;4;35;18;0;17;0;1460;35;1;2,4;48,57;161
1304;Városi Jávorszky Ödön Kórház, Vác;18;Elmegyógyászat;70;70;70;0;70;70;1205;941;255;9;0;25550;18025;14,96;70,55;0,75;161
1304;Városi Jávorszky Ödön Kórház, Vác;"";Aktív betegell. oszt. együtt;499;495;495;4;499;495;21136;18985;1461;690;54;180675;138903;6,57;76,88;3,26;161
1306;Megyei Tüdőgyógyintézet és Tüdőgondozó Intézet, Törökbálint;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;960;959;0;1;0;10950;6588;6,86;60,16;0,1;162
1306;Megyei Tüdőgyógyintézet és Tüdőgondozó Intézet, Törökbálint;19;Tüdőgyógyászat;195;195;195;0;195;195;5311;4805;222;284;0;71175;57206;10,77;80,37;5,35;162
1306;Megyei Tüdőgyógyintézet és Tüdőgondozó Intézet, Törökbálint;"";Aktív betegell. oszt. együtt;225;225;225;0;225;225;6271;5764;222;285;0;82125;63794;10,17;77,68;4,54;162
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;01;Belgyógyászat;200;200;200;0;200;200;7772;6835;477;460;0;73000;61807;7,95;84,67;5,92;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;02;Sebészet;75;75;75;0;75;75;2391;2177;170;44;6;27375;16541;6,92;60,42;1,84;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;04;Szülészet-nőgyógyászat;64;64;56;0;64;62,7;3498;3482;15;1;633;22872;14364;4,11;62,8;0,03;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;05;Csecs.- és gyermekgyógy.;20;20;20;0;20;20;1359;1358;0;1;5;7300;6942;5,11;95,1;0,07;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;06;Fül-orr-gégészet;40;40;40;0;40;40;2715;2677;28;10;0;14600;11860;4,37;81,23;0,37;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;07;Szemészet;34;34;34;0;34;34;1451;1439;12;0;0;12410;7043;4,85;56,75;0;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;08;Bőr- és nemibeteg;25;25;25;0;25;25;805;790;14;1;0;9125;6524;8,1;71,5;0,12;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;09;Ideggyógyászat;65;65;65;0;65;65;1934;1763;99;72;0;23725;16907;8,74;71,26;3,72;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;11;Urológia;37;37;37;0;37;37;1424;1373;41;10;37;13505;9390;6,59;69,53;0,7;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;12;Onkológia, onkoradiológia;30;30;30;0;30;30;1108;1082;13;13;0;10950;7018;6,33;64,09;1,17;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;14;Reumatológia;70;70;20;0;70;67,2;1907;1880;27;0;0;24520;22330;11,71;91,07;0;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;15;Intenzív betegellátó;8;8;8;0;8;8;383;40;263;80;0;2920;1326;3,46;45,41;20,89;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;18;Elmegyógyászat;40;40;40;0;40;40;925;539;374;12;0;14600;13254;14,33;90,78;1,3;163
1309;Pest Megyei Flór Ferenc Kórház, Kistarcsa;"";Aktív betegell. oszt. együtt;708;708;650;0;708;703,8;27672;25435;1533;704;681;256902;195306;7,06;76,02;2,54;163
1370;Munkaterápiás Intézet, Pomáz;18;Elmegyógyászat;42;42;42;0;42;42;773;523;197;53;0;15330;16634;21,52;108,5;6,86;168
1370;Munkaterápiás Intézet, Pomáz;;Aktív betegell. oszt. együtt;42;42;42;0;42;42;773;523;197;53;0;15330;16634;21,52;108,5;6,86;168
0110;Fővárosi Schöpf-Merei Ágost Kórház és Anyavédelmi Központ;04;Szülészet-nőgyógyászat;70;70;70;0;70;70;6848;6793;55;0;6;25550;26620;3,89;104,2;0;17
0110;Fővárosi Schöpf-Merei Ágost Kórház és Anyavédelmi Központ;05;Csecs.- és gyermekgyógy.;26;26;26;0;26;26;643;489;142;12;0;9490;8043;12,51;84,75;1,87;17
0110;Fővárosi Schöpf-Merei Ágost Kórház és Anyavédelmi Központ;"";Aktív betegell. oszt. együtt;96;96;96;0;96;96;7491;7282;197;12;6;35040;34663;4,63;98,92;0,16;17
1401;Megyei Kaposi Mór Kórház, Kaposvár;01;Belgyógyászat;158;158;158;0;158;158;5471;4898;256;317;0;57670;48278;8,82;83,71;5,79;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;02;Sebészet;103;82;82;21;111,5;90,5;4298;3990;187;121;9;33050;25778;6;78;2,82;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;03;Traumatológia;64;39;39;25;64;39;2469;2340;117;12;0;14235;10784;4,37;75,76;0,49;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;04;Szülészet-nőgyógyászat;70;70;70;0;70;70;4667;4640;22;5;9;25550;16486;3,53;64,52;0,11;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;05;Csecs.- és gyermekgyógy.;72;72;72;0;72;72;3276;3240;35;1;0;26280;19774;6,04;75,24;0,03;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;07;Szemészet;30;30;30;0;30;30;2232;2225;7;0;0;10950;5889;2,64;53,78;0;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;08;Bőr- és nemibeteg;30;30;30;0;30;30;629;612;14;3;0;10950;6629;10,54;60,54;0,48;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;09;Ideggyógyászat;40;27;27;13;40;27;923;743;64;116;0;9855;8946;9,69;90,78;12,57;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;10;Ortopédia;30;30;30;0;30;30;879;868;10;1;0;10950;8955;10,19;81,78;0,11;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;11;Urológia;40;25;25;15;40;25;1837;1802;23;12;10;9125;6690;3,64;73,32;0,65;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;12;Onkológia, onkoradiológia;43;43;43;0;36,8;32,8;1871;1809;11;51;0;11989;7091;3,79;59,15;2,73;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;15;Intenzív betegellátó;20;18;18;2;20;18;515;212;170;133;0;6570;3293;6,39;50,12;25,83;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;16;Fertőző betegellátó;40;40;40;0;40;40;1661;1491;77;93;0;14600;10188;6,13;69,78;5,6;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;18;Elmegyógyászat;50;50;50;0;50;50;911;595;292;24;0;18250;14750;16,19;80,82;2,63;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;92;Sebészeti típusú mátrix;42;42;42;0;41,7;41,7;2262;2236;11;15;0;15210;8252;3,65;54,25;0,66;171
1401;Megyei Kaposi Mór Kórház, Kaposvár;"";Aktív betegell. oszt. együtt;832;756;756;76;834,1;754,1;33901;31701;1296;904;28;275234;201783;5,95;73,31;2,67;171
1402;Városi Kórház, Siófok;01;Belgyógyászat;100;100;87;0;100;89,4;4093;3680;249;164;0;32624;29513;7,21;90,46;4,01;172
1402;Városi Kórház, Siófok;04;Szülészet-nőgyógyászat;50;39;27;11;50;38,1;2382;2367;13;2;760;13898;10683;4,48;76,87;0,08;172
1402;Városi Kórház, Siófok;05;Csecs- és gyermekgyógy.;35;35;21;0;35;33,8;1993;1993;0;0;0;12355;8641;4,34;69,94;0;172
1402;Városi Kórház, Siófok;06;Fül-orr-gégészet;20;18;9;2;20;18,3;877;866;7;4;0;6662;4024;4,59;60,4;0,46;172
1402;Városi Kórház, Siófok;07;Szemészet;20;20;9;0;20;18,7;878;874;4;0;0;6810;4677;5,33;68,68;0;172
1402;Városi Kórház, Siófok;09;Ideggyógyászat;43;43;43;0;43;37,1;1115;981;23;111;0;13556;9327;8,37;68,8;9,96;172
1402;Városi Kórház, Siófok;15;Intenzív betegellátó;8;8;8;0;8;8;513;69;358;86;0;2920;2063;4,02;70,65;16,76;172
1402;Városi Kórház, Siófok;92;Sebészeti típusú mátrix;77;77;57;0;77;63,4;3550;3304;183;63;10;23135;20288;5,71;87,69;1,77;172
1402;Városi Kórház, Siófok;"";Aktív betegell. oszt. együtt;353;340;261;13;353;306,7;15401;14134;837;430;770;111960;89216;5,79;79,69;2,79;172
1404;Városl Kórház, Marcall;01;Belgyógyászat;60;60;60;0;60;60;2271;1962;192;117;0;21900;19188;8,45;87,62;5,15;173
1404;Városl Kórház, Marcall;02;Sebészet;33;33;33;0;33;33;1299;1219;40;40;0;12045;10084;7,76;83,72;3,08;173
1404;Városl Kórház, Marcall;03;Traumatológia;25;25;25;0;25;25;1196;1159;21;16;0;9125;6516;5,45;71,41;1,34;173
1404;Városl Kórház, Marcall;04;Szülészet-nőgyógyászat;38;38;38;0;38;38;1685;1675;10;0;3;13870;7501;4,45;54,08;0;173
1404;Városl Kórház, Marcall;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;1925;1923;2;0;0;10950;8900;4,62;81,28;0;173
1404;Városl Kórház, Marcall;15;Intenzív betegellátó;4;4;4;0;4;4;178;34;81;63;0;1460;965;5,42;66,1;35,39;173
1404;Városl Kórház, Marcall;"";Aktív betegell. oszt. együtt;190;190;190;0;190;190;8554;7972;346;236;3;69350;53154;6,21;76,65;2,76;173
1407;Városi Kórház, Nagyatád;01;Belgyógyászat;90;90;90;0;90;90;4224;3877;185;162;0;32850;28726;6,8;87,45;3,84;174
1407;Városi Kórház, Nagyatád;04;Szülészet-nőgyógyászat;35;35;35;0;35;35;1538;1511;27;0;4;12775;6230;4,05;48,77;0;174
1407;Városi Kórház, Nagyatád;05;Csecs.- és gyermekgyógy.;25;25;25;0;25;25;1342;1339;2;1;0;9125;6937;5,17;76,02;0,07;174
1407;Városi Kórház, Nagyatád;06;Fül-orr-gégészet;20;20;20;0;20;20;673;664;3;6;0;7300;3778;5,61;51,75;0,89;174
1407;Városi Kórház, Nagyatád;09;Ideggyógyászat;30;30;30;0;30;30;1185;1088;42;55;0;10950;9770;8,24;89,22;4,64;174
1407;Városi Kórház, Nagyatád;14;Reumatológia;30;30;30;0;30;30;728;716;12;0;0;10950;8955;12,3;81,78;0;174
1407;Városi Kórház, Nagyatád;15;Intenzív betegellátó;6;6;6;0;6;6;297;31;197;69;0;2190;1307;4,4;59,68;23,23;174
1407;Városi Kórház, Nagyatád;18;Elmegyógyászat;30;30;30;0;30;30;622;574;39;9;0;10950;10536;16,94;96,22;1,45;174
1407;Városi Kórház, Nagyatád;92;Sebészeti típusú mátrix;50;50;50;0;50;50;2329;2184;127;18;0;18250;14138;6,07;77,47;0,77;174
1407;Városi Kórház, Nagyatád;"";Aktív betegell. oszt. együtt;316;316;316;0;316;316;12938;11984;634;320;4;115340;90377;6,99;78,36;2,47;174
1408;Magyarországi Református Egyház Tüdő- és Szívkórháza, Mosdós;01;Belgyógyászat;76;76;76;0;76;76;2408;2187;156;65;0;27740;24740;10,27;89,19;2,7;175
1408;Magyarországi Református Egyház Tüdő- és Szívkórháza, Mosdós;05;Csecs.- és gyermekgyógy.;51;51;51;0;51;51;3273;3203;69;1;0;18615;17738;5,42;95,29;0,03;175
1408;Magyarországi Református Egyház Tüdő- és Szívkórháza, Mosdós;19;Tüdőgyógyászat;80;80;80;0;80;80;2116;1828;172;116;0;29200;27226;12,87;93,24;5,48;175
1408;Magyarországi Református Egyház Tüdő- és Szívkórháza, Mosdós;"";Aktív betegell. oszt. együtt;207;207;207;0;207;207;7797;7218;397;182;0;75555;69704;8,94;92,26;2,33;175
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";01;Belgyógyászat;399;399;399;0;399;399;14830;12489;1447;894;0;145635;128758;8,68;88,41;6,03;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";02;Sebészet;190;190;190;0;190;190;12438;11503;770;165;2308;69350;60333;4,85;87;1,33;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";03;Traumatológia;90;90;90;0;90;90;4038;3598;397;43;0;32850;25737;6,37;78,35;1,06;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";04;Szülészet-nőgyógyászat;120;120;120;0;120;120;5871;5714;157;0;373;43800;38069;6,48;86,92;0;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";05;Csecs.- és gyermekgyógy.;170;170;170;0;170;170;8464;7876;550;38;0;62050;51700;6,11;83,32;0,45;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";06;Fül-orr-gégészet;44;44;44;0;44;44;2108;1957;131;20;2;16060;14048;6,66;87,47;0,95;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";07;Szemészet;35;35;35;0;35;35;2378;2360;18;0;26;12775;7968;3,35;62,37;0;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";08;Bőr- és nemibeteg;40;40;40;0;40;40;1237;1212;24;1;0;14600;11899;9,62;81,5;0,08;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";09;Ideggyógyászat;100;100;100;0;100;100;3673;3265;335;73;0;36500;30337;8,26;83,12;1,99;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";10;Ortopédia;45;45;45;0;45;45;1778;1740;37;1;0;16425;14608;8,22;88,94;0,06;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";11;Urológia;60;60;60;0;60;60;3370;3325;33;12;1;21900;19676;5,84;89,84;0,36;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";12;Onkológia, onkoradiológia;40;40;40;0;40;40;1718;1503;133;82;0;14600;9615;5,6;65,86;4,77;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";13;Fog- és szájsebészet;12;12;12;0;12;12;1303;1294;6;3;0;4380;4087;3,14;93,31;0,23;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";14;Reumatológia;45;45;45;0;45;45;1211;1190;21;0;0;16425;13853;11,44;84,34;0;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";15;Intenzív betegellátó;24;24;24;0;24;24;675;99;472;104;0;8760;6297;9,33;71,88;15,41;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";16;Fertőző betegellátó;54;54;54;0;54;54;2202;2091;92;19;0;19710;11499;5,22;58,34;0,86;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";17;Felvételi osztály;36;36;36;0;36;36;1489;1189;171;129;0;13140;5367;3,6;40,84;8,66;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";18;Elmegyógyászat;56;56;56;0;56;56;979;646;320;13;0;20440;16824;17,18;82,31;1,33;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";19;Tüdőgyógyászat;188;188;188;0;188;188;5472;4758;526;188;0;68620;57506;10,51;83,8;3,44;178
1501;"Megyei ""Jósa András"" Kórház, Nyíregyháza";"";Aktív betegell. oszt. együtt;1748;1748;1748;0;1748;1748;75234;67809;5640;1785;2710;638020;528181;7,02;82,78;2,37;178
1502;Területi Kórház, Mátészalka;01;Belgyógyászat;140;140;140;0;137,3;137,3;5357;4947;244;166;0;50128;44863;8,37;89,5;3,1;179
1502;Területi Kórház, Mátészalka;02;Sebészet;45;45;45;0;45;45;1904;1792;94;18;0;16425;13320;7;81,1;0,95;179
1502;Területi Kórház, Mátészalka;03;Traumatológia;30;30;30;0;30;30;1634;1558;69;7;1;10950;8459;5,18;77,25;0,43;179
1502;Területi Kórház, Mátészalka;04;Szülészet-nőgyógyászat;50;50;50;0;50;50;2652;2642;10;0;5;18250;9809;3,7;53,75;0;179
1502;Területi Kórház, Mátészalka;05;Csecs,- és gyermekgyógy.;30;30;30;0;30;30;1614;1612;2;0;0;10950;7222;4,47;65,95;0;179
1502;Területi Kórház, Mátészalka;06;Fül-orr-gégészet;20;20;20;0;20;20;1112;1104;4;4;0;7300;5126;4,61;70,22;0,36;179
1502;Területi Kórház, Mátészalka;07;Szemészet;24;24;24;0;24;24;1404;1397;7;0;0;8760;7656;5,45;87,4;0;179
1502;Területi Kórház, Mátészalka;09;Ideggyógyászat;40;40;40;0;40;40;1306;1240;52;14;0;14600;9926;7,6;67,99;1,07;179
1502;Területi Kórház, Mátészalka;14;Reumatológia;30;30;30;0;30;30;1180;1177;3;0;0;10950;10511;8,91;95,99;0;179
1502;Területi Kórház, Mátészalka;15;Intenzív betegellátó;8;8;8;0;8;8;171;35;61;75;0;2920;1926;11,26;65,96;43,86;179
1502;Területi Kórház, Mátészalka;17;Felvételi osztály;0;0;0;0;0,5;0,5;20;14;6;0;0;186;168;8,4;90,32;0;179
1502;Területi Kórház, Mátészalka;"";Aktív betegell. oszt. együtt;417;417;417;0;414,8;414,8;18354;17518;552;284;6;151419;118986;6,48;78,58;1,55;179
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;01;Belgyógyászat;251;251;251;0;251;251;9237;7990;777;470;328;91615;67228;7,28;73,38;5,09;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;02;Sebészet;75;75;75;0;75;75;3409;2711;625;73;148;27375;20250;5,94;73,97;2,14;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;04;Szülészet-nőgyógyászat;55;55;55;0;55;55;3653;3625;27;1;1499;20075;11246;3,08;56,02;0,03;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;06;Fül-orr-gégészet;30;30;30;0;30;30;2186;2147;18;21;0;10950;8581;3,93;78,37;0,96;18
